gauge,1,2,3,4,5,6,7 RLE,8 lag1,s1,s2,s3,s4,s5,s6,s7 RLE,s8 lag1
03291780.csv,0,5.18272277502918,3.51414753460448,3.30602034576686,3.13035744065818,2.51842792817833,3.98954916893657,3.54038579131692,0,5.18272277502918,3.51414753460448,3.30602034576686,3.13035744065818,3.29623658902663,5.00750458613597,4.81094001890044
03300400.csv,0,4.64368358913813,3.47815820543093,3.27839433293979,3.14616292798111,2.52514757969303,3.89752066115702,3.46493506493506,0,4.64368358913813,3.47815820543093,3.27839433293979,3.14616292798111,3.29775678866588,5.02290436835891,4.85053128689492
03338780.csv,0,5.16615997484013,3.89390921480239,3.89474787713597,3.74043400775763,3.02002306321417,3.23220463360939,2.94035014152427,0,5.16615997484013,3.89390921480239,3.89474787713597,3.74043400775763,3.78488311143726,5.23241429919279,5.15441870217004
03340800.csv,0,4.30579949182009,3.21490661079659,3.21526322827977,2.67106494895912,2.13720857665047,2.83867516605002,2.33013863504658,0,4.30579949182009,3.21490661079659,3.21526322827977,2.67106494895912,2.91142513261713,4.13890250969554,4.14817456425801
03346000.csv,0,4.62344258392191,3.35465439250853,2.9775414649631,2.6067772399016,1.98111261011031,3.17562098246171,2.79152448218395,0,4.62344258392191,3.35465439250853,2.9775414649631,2.6067772399016,2.76422506150306,4.53043409253234,4.50345210697564
03357350.csv,0,4.58470217355235,3.37724683369283,3.16177202588352,2.94143023062884,2.31137658315359,3.09496156186052,3.26707593606548,0,4.58470217355235,3.37724683369283,3.16177202588352,2.94143023062884,3.11398705823793,4.51656434931696,4.42232177423815
03364500.csv,0,4.58058884215538,3.39814300452345,3.26132846599476,3.08705658281089,2.41060233314816,3.11594317911277,2.70899134989287,0,4.58058884215538,3.39814300452345,3.26132846599476,3.08705658281089,3.22831521307833,4.60026981985557,4.52694230616618
03366500.csv,0,4.53170383302913,3.17117689072296,2.86199507975557,2.68994524244108,2.06586778827077,3.11245139274661,2.75438457265296,0,4.53170383302913,3.17117689072296,2.86199507975557,2.68994524244108,2.84866280453932,4.42948972303785,NaN
03368000.csv,0,4.62226049515608,3.30058127018299,3.30092572658773,2.29545748116254,1.78393972012917,3.77179763186222,3.21722282023681,0,4.62226049515608,3.30058127018299,3.30092572658773,2.29545748116254,2.43151776103337,4.13382131324004,NaN
03384450.csv,0,4.60042735042735,3.43675213675214,3.43717948717949,2.46794871794872,1.79017094017094,3.04059829059829,2.57435897435897,0,4.60042735042735,3.43675213675214,3.43717948717949,2.46794871794872,2.63333333333333,4.31709401709402,4.26025641025641
03439000.csv,0,5.53042121684867,4.47269890795632,4.41809672386895,4.43213728549142,4.25117004680187,3.98907956318253,3.7581903276131,0,5.53042121684867,4.47269890795632,4.41809672386895,4.43213728549142,4.4399375975039,5.48205928237129,5.40561622464899
03450000.csv,0,3.77260165811291,2.73983418870904,2.74141334386103,2.63403079352546,2.15396762731938,2.10659297275957,2.11606790367154,0,3.77260165811291,2.73983418870904,2.74141334386103,2.63403079352546,2.88353730754047,3.65258586656139,3.66521910777734
03455500.csv,0,4.53204965796808,3.88886073811334,3.82366354193058,3.8638628494215,3.55274047800017,3.27066970695043,3.06021450890972,0,4.53204965796808,3.88886073811334,3.82366354193058,3.8638628494215,3.86960560763449,4.80567519635166,4.77425893083354
03456500.csv,0,5.67661400429101,4.53130485664131,4.49229568948703,4.45328652233275,4.20674858591769,4.17398088550809,3.71367271308758,0,5.67661400429101,4.53130485664131,4.49229568948703,4.45328652233275,4.4610883557636,5.61888043690267,5.49561146869514
03460000.csv,0,5.27430507216112,4.73414079539654,4.65061023713397,4.67177131189382,4.62053923615945,3.37203582532832,3.36052717063437,0,5.27430507216112,4.73414079539654,4.65061023713397,4.67177131189382,4.66880133648893,5.58132627964175,5.55348276022089
03463300.csv,0,4.63174478141,3.44387554155179,3.44545096494683,3.35722725482473,2.75541551792044,3.07837731390311,3.2296179598267,0,4.63174478141,3.44387554155179,3.44545096494683,3.35722725482473,3.44072469476172,4.53406853091768,4.3875541551792
03471500.csv,0,4.90469010396,4.15840012697405,4.14633759225458,4.14665502737878,3.92318069994445,3.08896119355607,2.79247678755654,0,4.90469010396,4.15840012697405,4.14633759225458,4.14665502737878,4.14411554638521,5.21482422029998,5.20911038806444
03473000.csv,0,5.31132449805571,4.63709229426236,4.5615427347036,4.6066185223395,4.44980557098643,3.43718752479962,3.43401317355765,0,5.31132449805571,4.63709229426236,4.5615427347036,4.6066185223395,4.61328465994762,5.63891754622649,5.62272835489247
03479000.csv,0,5.31301383597353,3.9366352516543,3.9382394224985,3.82113495087227,3.48265490274714,3.75215560457189,3.16021656306397,0,5.31301383597353,3.9366352516543,3.9382394224985,3.82113495087227,3.84840585522358,4.99378383797874,4.84459594946862
03488000.csv,0,4.89167526386795,4.05713832235537,4.05745575747957,3.9460360288866,3.38576303467979,3.26291564161574,3.01880803110864,0,4.89167526386795,4.05713832235537,4.05745575747957,3.9460360288866,3.98762003015634,5.22498214427426,5.22371240377748
03498500.csv,0,4.54282933160286,3.96430889033095,3.93705386112914,3.8955223880597,3.52498377676833,3.21057754704737,2.99772874756652,0,4.54282933160286,3.96430889033095,3.93705386112914,3.8955223880597,3.90720311486048,4.96885139519792,4.9445165476963
03500000.csv,0,5.59304347826087,5.03806763285024,5.02415458937198,5.01642512077295,4.95304347826087,4.10125603864734,4.01159420289855,0,5.59304347826087,5.03806763285024,5.02415458937198,5.01642512077295,5.01797101449275,5.99961352657005,5.99961352657005
03500240.csv,0,5.61381719386765,4.95555986803804,4.93071996895013,4.94934989326606,4.8825926644673,4.47118183582379,4.23054531340966,0,5.61381719386765,4.95555986803804,4.93071996895013,4.94934989326606,4.95090238695905,5.94915583155443,5.92121094508054
03504000.csv,0,5.59178135297538,5.02112812560574,5.00407055630936,5.05214188796278,4.86605931382051,4.58228338825354,4.41480907152549,0,5.59178135297538,5.02112812560574,5.00407055630936,5.05214188796278,5.05214188796278,6.01666989726691,6.01511920914906
03574500.csv,0,4.47424807554956,3.37243075946353,3.21339576224109,3.08039044520276,2.3801285612253,3.08229505594794,2.7235933656059,0,4.47424807554956,3.37243075946353,3.21339576224109,3.08039044520276,3.1768907229585,4.60757082771209,4.58439806364574
03592718.csv,0,3.9890350877193,2.59484649122807,2.59539473684211,2.38486842105263,1.87335526315789,2.81304824561404,2.31304824561404,0,3.9890350877193,2.59484649122807,2.59539473684211,2.38486842105263,2.60800438596491,3.51918859649123,3.54605263157895
03604000.csv,0,3.45401158638203,2.84898023966352,2.84929767478772,2.66455043250536,2.01983969526228,1.98428696135227,1.98492183160067,0,3.45401158638203,2.84898023966352,2.84929767478772,2.66455043250536,2.90929291326085,3.90286485199587,3.77557336719308
04015330.csv,0,3.46428791141187,2.54887726853276,2.54936942479237,2.19107966779452,1.51977852968317,1.94943094432482,NaN,0,3.46428791141187,2.54887726853276,2.54936942479237,2.19107966779452,2.30919717010151,3.66115041525684,NaN
04024430.csv,0,4.99101723719349,3.82957028404953,3.83005583879582,3.6703083272639,2.95848506919155,2.99247390143239,2.56470016994416,0,4.99101723719349,3.82957028404953,3.83005583879582,3.6703083272639,3.71740713765477,5.19349356639961,5.20854576353484
04027000.csv,0,4.57170065867788,3.74129037377986,3.74160780890406,3.66986747083565,3.15022617252599,2.3442583921911,2.34489326243949,0,4.57170065867788,3.74129037377986,3.74160780890406,3.66986747083565,3.70351559400048,5.02595032140306,4.95738433457662
04040500.csv,0,5.61542734703595,4.94627410522974,4.91326085231331,4.87389889691294,4.61614157606539,3.17403380684073,2.93817950956273,0,5.61542734703595,4.94627410522974,4.91326085231331,4.87389889691294,4.87231172129196,6.12554559161971,6.11030870565828
04043050.csv,0,5.64045061566675,4.71406864029342,4.55813466072832,4.50406078071784,4.42190201729107,3.23646843070474,3.03610165051087,0,5.64045061566675,4.71406864029342,4.55813466072832,4.50406078071784,4.51621692428609,5.83369138066544,5.70039297877915
04045500.csv,0,6.84293369055593,6.33255190890824,6.28566644340254,6.30308104487609,6.29169457468185,3.40689886135298,3.46316141995981,0,6.84293369055593,6.33255190890824,6.28566644340254,6.30308104487609,6.32150033489618,7.3496316141996,9.06664434025452
04056500.csv,0,6.17538290611856,5.65669391318149,5.60336481231648,5.6113006904214,5.5840012697405,2.62264899611142,2.62328386635981,0,6.17538290611856,5.65669391318149,5.60336481231648,5.6113006904214,5.60939607967622,6.57122450599159,6.5521783985398
04057510.csv,0,6.37778359968562,5.84836258842023,5.80015719151166,5.78548598375688,5.76746135708672,3.55420487293686,3.58228975635316,0,6.37778359968562,5.84836258842023,5.80015719151166,5.78548598375688,5.78758187057899,6.81205134922714,6.79654178674352
04057800.csv,0,5.34805206752219,4.31295708569063,4.31332505404535,4.26916885147877,3.95234809806357,2.95404995170415,2.63097373625868,0,5.34805206752219,4.31295708569063,4.31332505404535,4.26916885147877,4.30927740214342,5.50775033347132,5.5022308081505
04059500.csv,0,6.03238452360661,5.16482018067155,5.16516107039373,5.13243565706494,4.98619396625192,3.13175387762059,2.8968808590421,0,6.03238452360661,5.16482018067155,5.16516107039373,5.13243565706494,5.13652633373104,6.41349923299813,6.41315834327595
04063700.csv,0,6.1860165502205,5.50934046875774,5.41420147663644,5.4304543877905,5.41301223923492,3.29815172687181,3.19785937267727,0,6.1860165502205,5.50934046875774,5.41420147663644,5.4304543877905,5.42649026311878,6.52296714731678,6.51226401070314
04074950.csv,0,6.66462221752234,6.59186802728282,6.5512610373817,6.40659863585893,6.4061756463808,4.04674033733411,4.01755406334267,0,6.66462221752234,6.59186802728282,6.5512610373817,6.40659863585893,6.40236874107757,7.21154761275313,7.20731771797177
04105700.csv,0,6.10890739338885,6.24779207670956,6.20217007317689,5.8965430229624,5.90381024476407,4.23436790310371,4.18753469593742,0,6.10890739338885,6.24779207670956,6.20217007317689,5.8965430229624,5.91430734292203,6.59298511228867,6.59379258137774
04115265.csv,0,5.55759964958388,5.4622864651774,5.39780989925537,5.16653526062199,5.20508103372755,4.11038107752957,4.03749452474814,0,5.55759964958388,5.4622864651774,5.39780989925537,5.16653526062199,5.18125273762593,5.90170827858081,5.90731493648708
04122200.csv,0,5.60852315784781,5.55824009272055,5.46765925199483,5.33571078322115,5.33392769580529,3.28480363749833,3.2979984843757,0,5.60852315784781,5.55824009272055,5.46765925199483,5.33571078322115,5.38849017073062,6.10636116435608,6.10350822449071
04122500.csv,0,5.80334894056027,5.73160860249187,5.65161495119435,5.53765574160781,5.53098960399968,3.25402745813824,3.27085151972066,0,5.80334894056027,5.73160860249187,5.65161495119435,5.53765574160781,5.58019204825014,6.34203634632172,6.33727481945877
04124000.csv,0,6.71565748750099,6.83025156733593,6.81660185699548,6.50011903817157,6.497579557178,4.26156654233791,4.30061106261408,0,6.71565748750099,6.83025156733593,6.81660185699548,6.50011903817157,6.497579557178,7.19403221966511,7.18831838742957
04127918.csv,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04127997.csv,0,6.21950638838187,6.28458058884216,6.23029918260456,5.83191810173796,5.83191810173796,4.60757082771209,4.56662169669074,0,6.21950638838187,6.28458058884216,6.23029918260456,5.83191810173796,5.83191810173796,6.57820807872391,6.57566859773034
04161580.csv,0,6.10610432852386,5.54672586015538,5.52053274139845,5.530743618202,5.43973362930078,4.02486126526082,3.96093229744728,0,6.10610432852386,5.54672586015538,5.52053274139845,5.530743618202,5.52275249722531,6.55937846836848,6.54872364039956
04185000.csv,0,5.84207602571225,5.06880406316959,4.96595508292993,4.89008808824696,4.31933973494167,3.53654471867312,3.66828029521467,0,5.84207602571225,5.06880406316959,4.96595508292993,4.89008808824696,4.89357987461313,6.35632092691056,6.37473216411396
04196800.csv,0,5.60726287806591,4.29111701860862,3.84691779104178,3.65511360786477,2.94006119275718,4.05156242162813,3.71730952500376,0,5.60726287806591,4.29111701860862,3.84691779104178,3.65511360786477,3.83447860761398,5.75813813512565,5.70798013743291
04197100.csv,0,5.63429883884139,4.44915146101825,4.20007655990813,4.03419675896389,3.29615924460891,4.22049253540896,3.92241929309685,0,5.63429883884139,4.44915146101825,4.20007655990813,4.03419675896389,4.1255582493301,6.08804389434733,5.93492407809111
04197170.csv,0,5.54362209570703,3.61717187259578,3.27804277581166,2.95368518233574,2.32343437451916,3.97538082781966,3.53715956300969,0,5.54362209570703,3.61717187259578,3.27804277581166,2.95368518233574,3.0897061086321,5.08878288967533,4.86228650561625
04213000.csv,0,5.38642879898057,4.3071041733036,4.16087926091112,4.10544759477541,3.40331315705639,4.13666772857598,3.89232239566741,0,5.38642879898057,4.3071041733036,4.16087926091112,4.10544759477541,4.14877349474355,5.58203249442498,5.54794520547945
04213075.csv,0,4.54228187919463,3.63624161073826,3.63691275167785,3.61409395973154,3.21073825503356,3.89530201342282,3.58456375838926,0,4.54228187919463,3.63624161073826,3.63691275167785,3.61409395973154,3.65838926174497,4.89328859060403,4.76644295302013
04216418.csv,0,5.57456693435986,4.65812703258777,4.65865799429216,4.67883453905887,4.32786885245902,4.42397292095308,4.19937611999735,0,5.57456693435986,4.65812703258777,4.65865799429216,4.67883453905887,4.68255127098958,5.87774606756488,5.84057874825778
04221000.csv,0,5.23104291750056,4.30108961529909,4.29263953746942,4.32643984878808,3.78607960862797,3.40671558816989,3.35201245274628,0,5.23104291750056,4.30108961529909,4.29263953746942,4.32643984878808,4.35401378696909,5.51211919057149,5.50811652212586
04224775.csv,0,5.17325115562404,4.22557781201849,4.18514637904468,4.20437596302003,3.63981510015408,3.41645608628659,3.34446841294299,0,5.17325115562404,4.22557781201849,4.18514637904468,4.20437596302003,4.23494607087827,5.40055469953775,5.41436055469954
04233000.csv,0,4.47822672135439,3.61322977572214,3.61357884632167,3.59787066934287,3.05925473427001,3.01596997992844,2.65538005061524,0,4.47822672135439,3.61322977572214,3.61357884632167,3.59787066934287,3.63801378828868,4.87616720481717,4.8084475085086
04256000.csv,0,5.3300531703833,4.6336005078962,4.57424013967145,4.61360209507182,4.42948972303785,3.56384413935402,3.66415363860011,0,5.3300531703833,4.6336005078962,4.57424013967145,4.61360209507182,4.62153797317673,5.6925640822157,5.68050154749623
04296000.csv,0,6.24002605438854,5.40302882266732,5.36362156000651,5.34603484774467,5.31900341963849,4.27357107962873,4.16935352548445,0,6.24002605438854,5.40302882266732,5.36362156000651,5.34603484774467,5.34766324702817,6.55691255495848,6.54323400097704
05056000.csv,0,4.62947385128164,3.56828823109277,3.21403063248948,2.768986588366,1.93476708197762,1.65034521069756,NaN,0,4.62947385128164,3.56828823109277,3.21403063248948,2.768986588366,3.02071264185382,4.95992381557019,NaN
05057000.csv,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05057200.csv,0,4.47865640307908,2.64275717284815,2.64310706787964,1.95906228131561,1.12876137158852,1.40552834149755,NaN,0,4.47865640307908,2.64275717284815,2.64310706787964,1.95906228131561,2.06508047585724,3.85759272218335,3.41882435269419
05062500.csv,0,4.92323714471686,4.0848774137557,4.08522456064222,3.95157300932957,3.28400954653938,1.8489043176394,NaN,0,4.92323714471686,4.0848774137557,4.08522456064222,3.95157300932957,3.98246908223042,5.29399001952701,5.30579301366891
05087500.csv,0,4.72548641880177,3.49373916393758,2.96782893469466,2.37025621267578,1.53727605471008,1.78424195723367,NaN,0,4.72548641880177,3.49373916393758,2.96782893469466,2.37025621267578,2.60142554421113,4.96282026584473,4.5632826045078
05120500.csv,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05123400.csv,0,4.62247990512584,3.26331971713445,2.70848157420828,2.26397856546756,1.40624588219792,1.38973075064787,NaN,0,4.62247990512584,3.26331971713445,2.70848157420828,2.26397856546756,2.45126718496069,4.36561690165591,NaN
05129115.csv,0,7.07153771357133,6.68870676482845,6.68648423392138,6.67259341575219,6.56924572857341,3.24822892068343,3.13432421169607,0,7.07153771357133,6.68870676482845,6.68648423392138,6.67259341575219,6.67314904847896,7.60772329490207,9.10848728990138
05131500.csv,0,5.81223712403777,5.00658677882708,4.92500595190858,4.74343306086818,4.26918498531863,2.99690500753908,2.62106182049044,0,5.81223712403777,5.00658677882708,4.92500595190858,4.74343306086818,4.75295611459408,6.27791445123403,6.30521387191493
05291000.csv,0,4.45901118958813,2.94389334179827,2.94421077692247,2.26839139750813,1.45131338782636,1.71097531941909,NaN,0,4.45901118958813,2.94389334179827,2.94421077692247,2.26839139750813,2.39346083644155,4.00539639711134,NaN
05362000.csv,0,5.53670343623522,4.28473930640425,4.22537893817951,4.10094436949448,3.52765653519562,3.1041980795175,2.81057058963574,0,5.53670343623522,4.28473930640425,4.22537893817951,4.10094436949448,4.13808427902547,5.67478771526069,5.62082374414729
05393500.csv,0,5.56336798666772,4.36060630108722,4.35679707959686,4.21871280057138,3.72129196095548,3.21815728910404,3.03023569557972,0,5.56336798666772,4.36060630108722,4.35679707959686,4.21871280057138,4.29140544401238,5.79096897071661,5.67796206650266
05399500.csv,0,4.57170065867788,3.37465280533291,3.37497024045711,2.2985477343068,1.61606221728434,2.86643917149433,2.27600984048885,0,4.57170065867788,3.37465280533291,3.37497024045711,2.2985477343068,2.4432981509404,4.22950559479406,NaN
05408000.csv,0,3.82702702702703,3.03942766295707,2.85564387917329,2.90620031796502,2.76534181240064,2.04992050874404,2.05055643879173,0,3.82702702702703,3.03942766295707,2.85564387917329,2.90620031796502,2.91446740858506,3.71510333863275,3.7268680445151
05412500.csv,0,4.64756765336084,4.02920403142608,4.04126656614554,3.95174986112213,3.48829457979525,2.83056900246012,2.35409888104119,0,4.64756765336084,4.02920403142608,4.04126656614554,3.95174986112213,3.9549242123641,5.11641933179906,5.1040393619554
05413500.csv,0,4.45107531148322,3.64859931751448,3.50321403063249,3.65558289024681,3.33719546067772,2.69883342591858,2.10681691929212,0,4.45107531148322,3.64859931751448,3.50321403063249,3.65558289024681,3.66669311959368,4.48313625902706,4.37266883580668
05414000.csv,0,3.93206888342195,3.00166653440203,3.06864534560749,3.06896278073169,2.56043171176891,1.84874216332037,NaN,0,3.93206888342195,3.00166653440203,3.06864534560749,3.06896278073169,3.08388223156892,3.92603761606222,3.85810649948417
05444000.csv,0,4.56249504007618,3.79715895563844,3.70668994524244,3.76954209983335,3.43337830330926,2.80644393302119,2.2353781445917,0,4.56249504007618,3.79715895563844,3.70668994524244,3.76954209983335,3.76827235933656,4.76184429807158,4.61487183556861
05454000.csv,0,4.45361479247679,3.38957225617015,3.38988969129434,2.71851440361876,2.15633679866677,2.76200301563368,NaN,0,4.45361479247679,3.38957225617015,3.38988969129434,2.71851440361876,2.93659233394175,4.13840171414967,4.15935243234664
05458000.csv,0,4.03204363388444,3.05334924152037,3.05369013124254,2.61564683824783,2.0040906766661,1.9444349752855,NaN,0,4.03204363388444,3.05334924152037,3.05369013124254,2.61564683824783,2.83824782682802,4.08897221748764,4.06340548832453
05466500.csv,0,5.22910880088882,4.13046583604476,4.02793429092929,3.99206412189509,3.36322514086184,3.08864375843187,2.66645504325054,0,5.22910880088882,4.13046583604476,4.02793429092929,3.99206412189509,4.02634711530831,5.37100230140465,5.37354178239822
05487980.csv,0,4.48320841039618,3.07018397741653,3.07057334761024,2.28015185437555,1.61744378467828,2.89613550082741,2.31091209967877,0,4.48320841039618,3.07018397741653,3.07057334761024,2.28015185437555,2.41721016256206,4.10279373113988,NaN
05488200.csv,0,4.46580044128463,2.73988722726158,2.7405409822669,2.0514832066683,1.38530685625562,2.78761134264934,2.12601127727384,0,4.46580044128463,2.73988722726158,2.7405409822669,2.0514832066683,2.1403938873907,3.93168260194492,NaN
05489000.csv,0,3.4660741211015,2.2353781445917,2.2356955797159,1.85128164431394,1.19863502896596,2.01412586302674,NaN,0,3.4660741211015,2.2353781445917,2.2356955797159,1.85128164431394,1.90429331005476,3.21085628124752,NaN
05495000.csv,0,4.63994921038013,3.27815252757718,2.82168081898262,2.4255217839854,1.79065153559241,2.97817633521149,2.47218474724228,0,4.63994921038013,3.27815252757718,2.82168081898262,2.4255217839854,2.57852551384811,4.42631537179589,NaN
05495500.csv,0,4.52426491012261,2.99194476409666,2.99226221181699,2.04626800523789,1.44470457521527,2.89258362763382,2.34276417602476,0,4.52426491012261,2.99194476409666,2.99226221181699,2.04626800523789,2.16118407999683,4.04174437522321,NaN
05501000.csv,0,4.48091421315769,2.82072851361003,2.82104594873423,2.04586937544639,1.44528212046663,2.859455598762,2.25442425204349,0,4.48091421315769,2.82072851361003,2.82104594873423,2.04586937544639,2.11887945401159,3.96666931195937,3.64415522577573
05503800.csv,0,4.5672037385785,3.01206668061659,3.0126246774081,1.86091929971403,1.26609471995536,2.92501918113971,2.31178070726093,0,4.5672037385785,3.01206668061659,3.0126246774081,1.86091929971403,1.86036130292251,3.99581502406361,3.5750854432587
05507600.csv,0,4.55102183162447,2.80951384529539,2.81007184208691,1.7420659831206,1.1282695124503,2.87424147311153,2.1867894259608,0,4.55102183162447,2.80951384529539,2.81007184208691,1.7420659831206,1.65222849968613,3.88142568180233,NaN
05508805.csv,0,4.60923748956125,3.17851866127064,3.17903256889574,2.1548146720627,1.53966724481274,2.89638337508833,2.33159889509861,0,4.60923748956125,3.17851866127064,3.17903256889574,2.1548146720627,2.25040149033211,4.03314704181923,NaN
05514500.csv,0,4.490931502025,2.98432822680049,2.98468040147913,2.11304807184363,1.51857721429829,2.89381933438986,2.32505722838528,0,4.490931502025,2.98432822680049,2.98468040147913,2.11304807184363,2.22468744497271,4.05212185243881,NaN
05525500.csv,0,5.37798587413697,4.21363383858424,4.00825331322911,3.95079755574954,3.10578525513848,3.32894214744862,3.13784620268233,0,5.37798587413697,4.21363383858424,4.00825331322911,3.95079755574954,3.99174668677089,5.52337116101897,5.48781842710896
05556500.csv,0,4.43460317460317,3.34,3.26063492063492,3.19968253968254,2.42603174603175,2.73619047619048,NaN,0,4.43460317460317,3.34,3.26063492063492,3.19968253968254,3.24031746031746,4.54095238095238,NaN
05584500.csv,0,4.57582731529244,3.35560669788112,3.13625902706134,2.93881437981113,2.22236330449964,2.88770732481549,2.37155781287199,0,4.57582731529244,3.35560669788112,3.13625902706134,2.93881437981113,3.1041980795175,4.56852630743592,NaN
05585000.csv,0,5.45480517419252,4.24664709150067,4.0180938020792,3.79493690976907,3.02864851995873,3.17117689072296,2.90167447028014,0,5.45480517419252,4.24664709150067,4.0180938020792,3.79493690976907,3.82096658995318,5.56368542179192,5.53670343623522
05591550.csv,0,4.51877421627334,3.25635787249031,3.09799225079253,3.00387460373371,2.23515322296583,2.91651990137372,2.35970412116943,0,4.51877421627334,3.25635787249031,3.09799225079253,3.00387460373371,3.08333920394505,4.48721380767876,4.41225783726664
05592050.csv,0,4.61184348189998,3.12422403571179,2.81341982283602,2.64546278858897,1.95243077352305,2.89879333193834,2.3318685917556,0,4.61184348189998,3.12422403571179,2.81341982283602,2.64546278858897,2.7977959126735,4.34679500592872,4.25081955778754
05592575.csv,0,4.67445017648656,3.45587836003258,3.45660240745769,2.12942347723776,1.58711195583311,3.74260114037469,3.1380215404109,0,4.67445017648656,3.45587836003258,3.45660240745769,2.12942347723776,2.28871391076115,4.19151054394063,NaN
05593575.csv,0,4.58076923076923,3.23888888888889,3.23931623931624,1.9491452991453,1.45897435897436,3.07863247863248,2.64017094017094,0,4.58076923076923,3.23888888888889,3.23931623931624,1.9491452991453,1.97905982905983,4.16367521367521,NaN
05593900.csv,0,4.68757742430999,3.26643872949804,2.74119221049502,2.2329914275804,1.64511173876418,3.73698032803132,3.1193697041772,0,4.68757742430999,3.26643872949804,2.74119221049502,2.2329914275804,2.35429364253506,4.2812546454586,NaN
05595730.csv,0,4.54468203663718,2.90589956118966,2.90645678066448,1.91182001810963,1.38301873650484,3.00842794455666,2.51027373406701,0,4.54468203663718,2.90589956118966,2.90645678066448,1.91182001810963,1.95584035662046,3.98801978129136,3.6113394163126
06037500.csv,0,6.51709933901715,6.22320145607817,6.16457515087652,5.85994827090718,5.85305105853051,3.41986780342945,3.42101733882556,0,6.51709933901715,6.22320145607817,6.16457515087652,5.85994827090718,5.85305105853051,6.75390363061596,6.73551106427819
06043500.csv,0,6.55401069518717,5.88526203208556,5.7668449197861,5.72372192513369,5.72098395721925,3.21882352941176,3.04838502673797,0,6.55401069518717,5.88526203208556,5.7668449197861,5.72372192513369,5.72098395721925,7.06703743315508,7.01364705882353
06154410.csv,0,3.35911602209945,2.22055248618785,2.22114180478821,2.08500920810313,1.26821362799263,1.302394106814,NaN,0,3.35911602209945,2.22055248618785,2.22114180478821,2.08500920810313,2.32898710865562,3.28839779005525,3.17524861878453
06188000.csv,0,6.51847072108405,5.31182448782062,5.2309512286928,4.79389148787439,4.4338334139915,3.19922568156154,2.84648061515298,0,6.51847072108405,5.31182448782062,5.2309512286928,4.79389148787439,4.80335537989998,6.95467010808195,6.8165833198903
06191500.csv,0,6.65312276803428,6.07602571224506,6.063010872153,6.00142845805888,5.98841361796683,3.22863264820252,2.95405126577256,0,6.65312276803428,6.07602571224506,6.063010872153,6.00142845805888,6.00714229029442,7.34513133878264,9.11007062931513
06221400.csv,0,6.35795545585643,5.47305453185921,5.32222400256369,5.14874752977621,4.61208139721198,3.27938898680767,3.07472093147466,0,6.35795545585643,5.47305453185921,5.32222400256369,5.14874752977621,5.16797521764674,7.05271591091171,6.91342199433851
06224000.csv,0,6.44365129809808,5.50022001662348,5.46579963819489,5.31873074854545,4.93384833520755,3.18466728597272,2.9222119004547,0,6.44365129809808,5.50022001662348,5.46579963819489,5.31873074854545,5.32733584315259,7.09138023761795,7.04522563927052
06278300.csv,0,5.68271979592734,4.38369177991819,3.95408365219686,3.68667810177244,2.81233232176628,2.94392400052777,2.34789110260808,0,5.68271979592734,4.38369177991819,3.95408365219686,3.68667810177244,3.87175089061882,6.13238333993051,NaN
06280300.csv,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06289000.csv,0,6.50297595428934,5.78779461947464,5.73065629711928,5.73637012935481,5.74271883183874,2.97436711372113,2.62868026347115,0,6.50297595428934,5.78779461947464,5.73065629711928,5.73637012935481,5.75700341242759,6.64677406555035,6.62995000396794
06291500.csv,0,5.95746481853772,5.02634641836843,4.99629668818115,4.9645540154481,4.93408104962438,2.93767855253412,2.55295735900963,0,5.95746481853772,5.02634641836843,4.99629668818115,4.9645540154481,4.96286107290234,6.25203682150037,6.28547243677918
06311000.csv,0,5.66082056979605,4.77708118403301,4.57074835330529,4.35171811760971,4.2987064518689,2.96325688437426,2.47662883898103,0,5.66082056979605,4.77708118403301,4.57074835330529,4.35171811760971,4.35203555273391,6.18808031108642,6.11284818665185
06332515.csv,0,4.4332273035407,2.12462846117745,2.1250456275747,1.45215622881577,0.648693747718621,1.55686499452469,NaN,0,4.4332273035407,2.12462846117745,2.1250456275747,1.45215622881577,1.1129999478542,2.86343015070136,NaN
06339100.csv,0,3.49800330120867,2.05058303604707,2.05100899845589,1.52622331079282,0.718172621266173,1.54496565678079,NaN,0,3.49800330120867,2.05058303604707,2.05100899845589,1.52622331079282,1.30088919652841,2.8752462595176,NaN
06339500.csv,0,4.41266566145544,2.46710578525514,2.46742322037933,1.79731767320054,1.01166574081422,1.6471708594556,NaN,0,4.41266566145544,2.46710578525514,2.46742322037933,1.79731767320054,1.79604793270375,3.75462264899611,3.24196492341878
06344600.csv,0,3.50411902741026,2.00908682410505,2.00948624494483,1.46068201108393,0.633880872734535,1.51540266613411,NaN,0,3.50411902741026,2.00908682410505,2.00948624494483,1.46068201108393,1.16910479804284,2.80273603275251,NaN
